Ano,DTCC,Distrito,Concelho,Num_IncendiosRurais,AreaArdPov_NoConcelho,AreaArdMato_NoConcelho,AreaArdAgric_NoConcelho,AreaArdTotal_NoConcelho,AreaArdPov_IncendioInicioConc,AreaArdMato_IncendioInicioConc,AreaArdAgric_IncendioInicioConc,AreaArdTotal_IncendioInicioConc,NIncRur_0_1ha,NIncRur_1_10ha,NIncRur_10_20ha,NIncRur_20_50ha,NIncRur_50_100ha,NIncRur_100_500ha,NIncRur_500_1000ha,NIncRur_1000_n_ha,NInc_Natural,NInc_Negligente,NInc_Intencionais,NInc_Reacendimentos,NInc_Desconhecida,NInc_NaoInvestigados,Ninc_Sup24h
2007,1202,PORTALEGRE,ARRONCHES,12,,,,,3.8,1.9,7.2,12.9,11,0,1,0,0,0,0,0,0,2,0,0,5,5,0
2007,1203,PORTALEGRE,AVIS,17,,,,,121.3,0.2,17.0,138.4,10,5,1,0,0,1,0,0,0,7,4,0,5,1,0
2007,1204,PORTALEGRE,CAMPO MAIOR,59,,,,,0.0,0.1,9.4,9.5,55,4,0,0,0,0,0,0,0,17,1,0,14,27,0
2007,1205,PORTALEGRE,CASTELO DE VIDE,10,,,,,48.4,0.0,0.1,48.5,9,0,0,1,0,0,0,0,1,5,0,0,2,2,0
2007,1206,PORTALEGRE,CRATO,18,,,,,2.4,1.1,23.8,27.3,11,6,1,0,0,0,0,0,1,7,2,1,5,2,0
2007,1207,PORTALEGRE,ELVAS,96,,,,,0.0,5.6,47.4,52.9,84,11,1,0,0,0,0,0,0,6,6,0,22,62,0
2007,1208,PORTALEGRE,FRONTEIRA,12,,,,,0.3,3.7,11.4,15.4,10,1,1,0,0,0,0,0,2,1,0,0,5,4,0
2007,1209,PORTALEGRE,GAVIÃO,11,,,,,1.9,0.7,2.8,5.3,9,2,0,0,0,0,0,0,0,5,0,0,6,0,0
2007,1210,PORTALEGRE,MARVÃO,4,,,,,0.0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2007,1211,PORTALEGRE,MONFORTE,17,,,,,22.3,49.3,45.9,117.5,11,1,3,2,0,0,0,0,0,10,0,0,5,2,0
2007,1212,PORTALEGRE,NISA,23,,,,,555.2,33.7,680.0,1269.0,21,1,0,0,0,0,0,1,0,11,1,0,5,6,1
2007,1213,PORTALEGRE,PONTE DE SOR,40,,,,,25.8,0.6,10.0,36.4,32,7,1,0,0,0,0,0,3,11,3,0,10,13,0
2007,1214,PORTALEGRE,PORTALEGRE,51,,,,,3.0,10.6,29.3,42.9,41,9,0,1,0,0,0,0,1,18,4,0,6,22,0
2007,1215,PORTALEGRE,SOUSEL,15,,,,,6.0,0.0,27.9,33.8,9,5,1,0,0,0,0,0,0,3,0,1,4,7,0
2007,1301,PORTO,AMARANTE,212,,,,,23.2,107.5,2.3,132.9,170,41,1,0,0,0,0,0,0,0,0,2,28,182,0
2007,1302,PORTO,BAIÃO,168,,,,,309.4,149.7,0.0,459.1,119,45,2,0,1,1,0,0,0,0,0,1,25,142,2
2007,1303,PORTO,FELGUEIRAS,207,,,,,25.4,33.8,0.6,59.7,186,20,1,0,0,0,0,0,0,0,0,0,31,176,0
2007,1304,PORTO,GONDOMAR,393,,,,,62.9,40.6,1.3,104.8,362,30,1,0,0,0,0,0,0,0,0,0,2,391,2
2007,1305,PORTO,LOUSADA,208,,,,,11.4,34.4,1.6,47.4,194,14,0,0,0,0,0,0,0,0,0,0,9,199,0
2007,1306,PORTO,MAIA,168,,,,,0.7,21.9,0.1,22.7,161,7,0,0,0,0,0,0,0,0,0,0,0,168,0
2007,1307,PORTO,MARCO DE CANAVESES,290,,,,,17.5,109.5,0.2,127.2,241,46,3,0,0,0,0,0,0,1,0,2,42,245,0
2007,1308,PORTO,MATOSINHOS,122,,,,,0.4,35.7,0.1,36.2,106,16,0,0,0,0,0,0,0,0,0,0,0,122,0
2007,1309,PORTO,PAÇOS DE FERREIRA,187,,,,,1.5,19.4,0.2,21.1,181,6,0,0,0,0,0,0,0,0,0,0,13,174,0
2007,1310,PORTO,PAREDES,346,,,,,18.8,55.0,3.9,77.7,324,21,1,0,0,0,0,0,0,0,0,0,21,325,1
2007,1311,PORTO,PENAFIEL,379,,,,,40.8,81.2,0.5,122.4,346,32,1,0,0,0,0,0,0,0,0,2,50,327,1
2007,1312,PORTO,PORTO,0,,,,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,1313,PORTO,PÓVOA DE VARZIM,67,,,,,3.3,1.2,0.8,5.2,66,1,0,0,0,0,0,0,0,0,0,0,0,67,0
2007,1314,PORTO,SANTO TIRSO,212,,,,,41.6,38.5,0.1,80.3,195,15,1,1,0,0,0,0,0,0,0,0,3,209,1
2007,1315,PORTO,VALONGO,103,,,,,30.9,14.1,0.0,45.0,97,5,0,1,0,0,0,0,0,0,0,0,2,101,0
2007,1316,PORTO,VILA DO CONDE,137,,,,,16.8,2.3,0.1,19.2,132,5,0,0,0,0,0,0,0,1,0,0,0,136,0
2007,1317,PORTO,VILA NOVA DE GAIA,384,,,,,18.8,24.1,0.0,42.9,371,13,0,0,0,0,0,0,0,0,0,0,4,380,0
2007,1318,PORTO,TROFA,53,,,,,8.7,18.1,0.0,26.9,47,5,1,0,0,0,0,0,0,0,0,0,1,52,0
2007,1401,SANTARÉM,ABRANTES,99,,,,,8.4,3.9,26.8,39.1,89,9,1,0,0,0,0,0,3,8,24,0,29,35,0
2007,1402,SANTARÉM,ALCANENA,48,,,,,0.6,3.0,0.9,4.5,46,2,0,0,0,0,0,0,0,1,1,0,18,28,0
2007,1403,SANTARÉM,ALMEIRIM,40,,,,,0.7,2.6,6.9,10.2,35,5,0,0,0,0,0,0,0,2,1,0,6,31,0
2007,1404,SANTARÉM,ALPIARÇA,56,,,,,2.3,0.4,9.3,11.9,52,4,0,0,0,0,0,0,0,2,7,0,11,36,0
2007,1405,SANTARÉM,BENAVENTE,82,,,,,3.3,7.3,15.9,26.5,74,8,0,0,0,0,0,0,0,5,0,0,11,66,0
2007,1406,SANTARÉM,CARTAXO,69,,,,,4.8,6.4,9.6,20.8,61,8,0,0,0,0,0,0,0,4,2,0,3,60,0
2007,1407,SANTARÉM,CHAMUSCA,27,,,,,2.6,6.7,9.4,18.7,19,8,0,0,0,0,0,0,1,7,1,0,13,5,0
2007,1408,SANTARÉM,CONSTÂNCIA,17,,,,,4.7,2.1,4.2,11.0,15,2,0,0,0,0,0,0,0,4,2,0,5,6,0
2007,1409,SANTARÉM,CORUCHE,66,,,,,56.5,3.1,17.4,77.0,56,7,2,1,0,0,0,0,1,4,0,0,13,48,0
2007,1410,SANTARÉM,ENTRONCAMENTO,12,,,,,0.0,0.1,0.7,0.8,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0
2007,1411,SANTARÉM,FERREIRA DO ZÊZERE,31,,,,,8.8,2.0,1.4,12.3,28,3,0,0,0,0,0,0,0,2,0,0,24,5,0
2007,1412,SANTARÉM,GOLEGÃ,10,,,,,0.0,1.1,0.2,1.2,9,1,0,0,0,0,0,0,0,2,0,0,3,5,0
2007,1413,SANTARÉM,MAÇÃO,20,,,,,0.4,3.1,4.3,7.8,15,5,0,0,0,0,0,0,1,7,3,0,6,3,0
2007,1414,SANTARÉM,RIO MAIOR,62,,,,,2.1,2.7,15.7,20.5,53,9,0,0,0,0,0,0,0,4,1,0,13,44,0
2007,1415,SANTARÉM,SALVATERRA DE MAGOS,66,,,,,21.5,5.6,3.7,30.9,57,9,0,0,0,0,0,0,0,7,6,0,26,27,0
2007,1416,SANTARÉM,SANTARÉM,156,,,,,7.4,12.3,32.3,51.9,138,18,0,0,0,0,0,0,0,7,4,0,39,106,0
2007,1417,SANTARÉM,SARDOAL,21,,,,,1864.4,641.2,316.1,2821.6,19,1,0,0,0,0,0,1,1,5,2,0,4,9,0
2007,1418,SANTARÉM,TOMAR,130,,,,,26.0,219.6,33.7,279.3,121,8,0,0,0,1,0,0,0,5,0,0,57,68,1
2007,1419,SANTARÉM,TORRES NOVAS,80,,,,,0.2,5.7,51.3,57.2,67,12,0,1,0,0,0,0,0,11,0,0,26,43,0
2007,1420,SANTARÉM,VILA NOVA DA BARQUINHA,21,,,,,1.8,3.6,2.7,8.1,16,5,0,0,0,0,0,0,0,5,0,0,6,10,0
2007,1421,SANTARÉM,OURÉM,136,,,,,7.4,20.0,5.8,33.2,126,10,0,0,0,0,0,0,1,7,2,0,55,71,0
2007,1501,SETÚBAL,ALCÁCER DO SAL,67,,,,,23.5,5.4,14.3,43.2,59,6,2,0,0,0,0,0,0,0,0,0,4,63,1
2007,1502,SETÚBAL,ALCOCHETE,48,,,,,2.0,3.8,7.2,12.9,43,5,0,0,0,0,0,0,0,1,0,0,0,47,0
2007,1503,SETÚBAL,ALMADA,171,,,,,2.1,6.3,0.8,9.2,168,3,0,0,0,0,0,0,0,1,0,0,0,170,0
2007,1504,SETÚBAL,BARREIRO,86,,,,,1.6,3.1,7.6,12.2,80,6,0,0,0,0,0,0,0,0,0,0,0,86,0
2007,1505,SETÚBAL,GRÂNDOLA,66,,,,,4.3,47.1,1.2,52.5,55,10,0,1,0,0,0,0,0,1,0,0,1,64,0
2007,1506,SETÚBAL,MOITA,80,,,,,1.1,13.0,3.3,17.4,74,6,0,0,0,0,0,0,0,2,0,0,0,78,0
2007,1507,SETÚBAL,MONTIJO,150,,,,,52.9,105.9,9.1,167.9,134,14,0,1,0,1,0,0,0,2,1,0,0,147,1
2007,1508,SETÚBAL,PALMELA,185,,,,,66.2,45.9,39.4,151.4,163,17,4,1,0,0,0,0,0,3,0,0,2,180,0
2007,1509,SETÚBAL,SANTIAGO DO CACÉM,85,,,,,469.4,13.9,30.2,513.5,66,17,1,0,0,1,0,0,1,3,0,0,2,79,0
2007,1510,SETÚBAL,SEIXAL,173,,,,,9.3,66.0,4.5,79.8,160,11,1,1,0,0,0,0,0,6,0,0,2,165,0
2007,1511,SETÚBAL,SESIMBRA,72,,,,,0.5,33.9,6.1,40.5,64,7,0,1,0,0,0,0,0,1,0,0,2,69,0
2007,1512,SETÚBAL,SETÚBAL,142,,,,,5.3,45.4,6.6,57.3,128,12,2,0,0,0,0,0,0,2,0,0,2,138,0
2007,1513,SETÚBAL,SINES,20,,,,,3.0,11.3,0.1,14.4,16,4,0,0,0,0,0,0,0,0,0,0,0,20,0
2007,1601,VIANA DO CASTELO,ARCOS DE VALDEVEZ,228,,,,,128.7,482.1,6.4,617.3,126,90,6,4,2,0,0,0,0,48,54,3,0,123,2
2007,1602,VIANA DO CASTELO,CAMINHA,82,,,,,7.1,7.8,1.6,16.5,77,5,0,0,0,0,0,0,0,15,2,2,0,63,0
2007,1603,VIANA DO CASTELO,MELGAÇO,70,,,,,9.0,287.1,3.5,299.6,49,12,4,4,0,1,0,0,0,15,4,9,1,41,1
2007,1604,VIANA DO CASTELO,MONÇÃO,110,,,,,64.4,142.3,2.2,208.9,91,15,1,1,2,0,0,0,2,29,9,8,4,58,1
2007,1605,VIANA DO CASTELO,PAREDES DE COURA,100,,,,,64.7,73.8,0.7,139.2,73,23,2,2,0,0,0,0,0,0,18,3,2,77,0
2007,1606,VIANA DO CASTELO,PONTE DA BARCA,159,,,,,25.7,244.3,1.4,271.4,89,66,1,2,1,0,0,0,0,45,35,1,2,76,1
2007,1607,VIANA DO CASTELO,PONTE DE LIMA,223,,,,,37.3,237.9,0.0,275.2,165,54,1,3,0,0,0,0,0,28,63,3,12,117,0
2007,1608,VIANA DO CASTELO,VALENÇA,135,,,,,12.9,75.9,0.4,89.2,112,22,0,1,0,0,0,0,1,49,14,1,0,70,0
2007,1609,VIANA DO CASTELO,VIANA DO CASTELO,211,,,,,14.0,40.7,2.7,57.4,193,17,1,0,0,0,0,0,0,36,5,0,3,167,0
2007,1610,VIANA DO CASTELO,VILA NOVA DE CERVEIRA,48,,,,,3.9,6.8,0.0,10.7,45,3,0,0,0,0,0,0,1,17,11,0,1,18,0
2007,1701,VILA REAL,ALIJÓ,72,,,,,0.7,10.6,0.0,11.4,68,4,0,0,0,0,0,0,0,5,11,0,0,56,0
2007,1702,VILA REAL,BOTICAS,128,,,,,40.4,321.3,0.0,361.7,69,54,0,4,0,1,0,0,0,9,2,0,1,116,1
2007,1703,VILA REAL,CHAVES,130,,,,,43.8,118.1,15.2,177.1,81,46,2,1,0,0,0,0,0,8,8,0,0,114,0
2007,1704,VILA REAL,MESÃO FRIO,24,,,,,0.0,11.7,0.1,11.9,22,2,0,0,0,0,0,0,0,2,2,0,1,19,1
2007,1705,VILA REAL,MONDIM DE BASTO,35,,,,,355.0,445.3,0.0,800.3,20,12,1,0,0,2,0,0,0,3,4,0,0,28,2
2007,1706,VILA REAL,MONTALEGRE,238,,,,,123.8,742.4,0.1,866.3,111,112,6,5,3,1,0,0,0,20,1,0,1,216,2
2007,1707,VILA REAL,MURÇA,37,,,,,3.9,10.6,0.0,14.5,28,9,0,0,0,0,0,0,0,8,2,0,0,27,0
2007,1708,VILA REAL,PESO DA RÉGUA,62,,,,,1.5,68.1,2.6,72.2,39,23,0,0,0,0,0,0,0,5,3,0,3,51,0
2007,1709,VILA REAL,RIBEIRA DE PENA,86,,,,,54.7,81.2,0.0,136.0,53,31,0,2,0,0,0,0,0,4,4,0,4,74,0
2007,1710,VILA REAL,SABROSA,40,,,,,5.0,3.8,0.0,8.8,37,3,0,0,0,0,0,0,0,2,11,0,0,27,0
2007,1711,VILA REAL,SANTA MARTA DE PENAGUIÃO,65,,,,,7.2,35.9,0.0,43.1,51,13,1,0,0,0,0,0,0,1,5,0,0,59,0
2007,1712,VILA REAL,VALPAÇOS,138,,,,,55.7,185.5,0.5,241.7,74,62,0,0,2,0,0,0,0,3,1,0,4,130,0
2007,1713,VILA REAL,VILA POUCA DE AGUIAR,126,,,,,17.7,166.9,0.2,184.8,83,39,3,0,1,0,0,0,0,10,3,0,5,108,0
2007,1714,VILA REAL,VILA REAL,175,,,,,19.7,293.5,0.3,313.4,117,53,2,2,1,0,0,0,0,11,12,0,4,148,1
2007,1801,VISEU,ARMAMAR,27,,,,,2.1,8.3,0.0,10.4,21,6,0,0,0,0,0,0,0,5,3,1,18,0,0
2007,1802,VISEU,CARREGAL DO SAL,34,,,,,0.6,5.4,0.0,6.0,31,3,0,0,0,0,0,0,0,1,1,0,31,1,0
2007,1803,VISEU,CASTRO DAIRE,239,,,,,169.8,347.8,0.1,517.7,146,87,3,2,0,1,0,0,0,108,45,42,28,16,1
2007,1804,VISEU,CINFÃES,308,,,,,237.4,137.5,1.1,376.0,228,75,1,3,1,0,0,0,0,98,31,8,152,19,3
2007,1805,VISEU,LAMEGO,190,,,,,1.5,84.4,0.0,85.9,162,28,0,0,0,0,0,0,0,114,18,6,44,8,0
2007,1806,VISEU,MANGUALDE,63,,,,,3.8,100.6,0.1,104.5,48,13,1,1,0,0,0,0,0,14,10,2,33,4,1
2007,1807,VISEU,MOIMENTA DA BEIRA,57,,,,,100.4,27.3,0.0,127.8,39,14,1,3,0,0,0,0,0,2,5,10,39,1,0
2007,1808,VISEU,MORTÁGUA,15,,,,,36.3,25.8,0.0,62.1,13,1,0,0,1,0,0,0,2,6,1,2,4,0,0
2007,1809,VISEU,NELAS,46,,,,,2.7,6.8,0.0,9.4,43,3,0,0,0,0,0,0,0,6,7,4,24,5,0
2007,1810,VISEU,OLIVEIRA DE FRADES,63,,,,,9.6,1.1,0.0,10.7,60,3,0,0,0,0,0,0,1,3,25,23,9,2,0
2007,1811,VISEU,PENALVA DO CASTELO,21,,,,,0.3,2.0,0.5,2.8,21,0,0,0,0,0,0,0,0,4,2,0,15,0,0
2007,1812,VISEU,PENEDONO,28,,,,,3.0,116.3,0.0,119.3,24,3,0,0,0,1,0,0,0,1,0,0,27,0,0
2007,1813,VISEU,RESENDE,177,,,,,16.1,141.2,0.0,157.4,138,37,1,1,0,0,0,0,0,78,0,2,93,4,0
2007,1814,VISEU,SANTA COMBA DÃO,22,,,,,6.3,1.0,0.0,7.3,20,2,0,0,0,0,0,0,0,1,2,6,13,0,0
2007,1815,VISEU,SÃO JOÃO DA PESQUEIRA,106,,,,,6.2,55.7,0.0,61.9,85,21,0,0,0,0,0,0,1,56,14,3,31,1,0
2007,1816,VISEU,SÃO PEDRO DO SUL,29,,,,,4.2,59.6,0.0,63.8,16,11,2,0,0,0,0,0,0,2,5,6,16,0,0
2007,1817,VISEU,SÁTÃO,35,,,,,5.2,3.5,0.0,8.7,32,3,0,0,0,0,0,0,0,1,2,16,16,0,0
2007,1818,VISEU,SERNANCELHE,34,,,,,2.0,17.5,0.0,19.5,28,6,0,0,0,0,0,0,0,3,10,2,18,1,0
2007,1819,VISEU,TABUAÇO,32,,,,,4.6,9.0,0.0,13.6,27,5,0,0,0,0,0,0,0,1,15,0,15,1,0
2007,1820,VISEU,TAROUCA,68,,,,,0.9,45.2,0.0,46.0,61,6,0,1,0,0,0,0,0,27,9,2,27,3,0
2007,1821,VISEU,TONDELA,109,,,,,10.0,57.9,0.0,67.9,102,6,0,1,0,0,0,0,0,15,16,8,69,1,0
2007,1822,VISEU,VILA NOVA DE PAIVA,141,,,,,5.2,140.2,0.0,145.4,97,43,0,1,0,0,0,0,3,65,36,11,18,8,0
2007,1823,VISEU,VISEU,131,,,,,26.4,14.6,0.2,41.2,123,7,1,0,0,0,0,0,0,7,47,18,56,3,0
2007,1824,VISEU,VOUZELA,45,,,,,38.9,216.3,0.0,255.2,40,4,0,0,0,1,0,0,2,16,7,13,7,0,0
2008,101,AVEIRO,ÁGUEDA,73,,,,,2.5,2.1,0.0,4.7,72,1,0,0,0,0,0,0,0,7,0,1,53,12,0
2008,102,AVEIRO,ALBERGARIA-A-VELHA,63,,,,,3.3,1.3,0.0,4.6,61,2,0,0,0,0,0,0,0,1,0,5,49,8,0
2008,103,AVEIRO,ANADIA,44,,,,,0.2,0.3,1.5,2.1,44,0,0,0,0,0,0,0,0,23,12,5,3,1,0
2008,104,AVEIRO,AROUCA,74,,,,,34.1,6.6,0.3,41.0,66,7,1,0,0,0,0,0,0,23,7,2,37,5,0
2008,105,AVEIRO,AVEIRO,202,,,,,0.5,9.4,4.6,14.5,199,3,0,0,0,0,0,0,0,21,0,4,173,4,0
2008,106,AVEIRO,CASTELO DE PAIVA,52,,,,,7.9,3.8,0.0,11.7,49,3,0,0,0,0,0,0,0,7,0,1,43,1,0
2008,107,AVEIRO,ESPINHO,79,,,,,0.0,6.0,0.2,6.2,78,1,0,0,0,0,0,0,0,25,0,9,44,1,0
2008,108,AVEIRO,ESTARREJA,76,,,,,6.0,13.6,3.3,22.9,68,7,1,0,0,0,0,0,0,17,1,10,47,1,0
2008,109,AVEIRO,SANTA MARIA DA FEIRA,279,,,,,71.5,24.6,0.5,96.6,267,11,0,0,1,0,0,0,0,98,1,14,165,1,1
2008,110,AVEIRO,ÍLHAVO,70,,,,,8.9,1.2,1.7,11.8,69,1,0,0,0,0,0,0,0,12,0,2,55,1,0
2008,111,AVEIRO,MEALHADA,58,,,,,2.8,2.9,0.7,6.4,57,1,0,0,0,0,0,0,0,32,17,2,4,3,0
2008,112,AVEIRO,MURTOSA,16,,,,,0.4,0.2,0.9,1.4,16,0,0,0,0,0,0,0,0,4,0,0,12,0,0
2008,113,AVEIRO,OLIVEIRA DE AZEMÉIS,97,,,,,33.2,7.2,0.7,41.0,90,6,0,1,0,0,0,0,0,23,2,11,59,2,1
2008,114,AVEIRO,OLIVEIRA DO BAIRRO,64,,,,,7.5,1.3,2.4,11.1,60,4,0,0,0,0,0,0,0,18,31,8,6,1,0
2008,115,AVEIRO,OVAR,77,,,,,0.3,2.9,0.1,3.3,76,1,0,0,0,0,0,0,0,17,0,10,46,4,0
2008,116,AVEIRO,SÃO JOÃO DA MADEIRA,8,,,,,0.1,0.0,0.0,0.1,8,0,0,0,0,0,0,0,0,3,0,0,4,1,0
2008,117,AVEIRO,SEVER DO VOUGA,77,,,,,23.9,7.4,0.0,31.3,65,12,0,0,0,0,0,0,0,4,1,9,42,21,0
2008,118,AVEIRO,VAGOS,38,,,,,0.2,3.6,0.3,4.2,35,3,0,0,0,0,0,0,0,9,0,1,23,5,1
2008,119,AVEIRO,VALE DE CAMBRA,62,,,,,6.9,2.2,0.0,9.1,61,1,0,0,0,0,0,0,0,4,1,7,46,4,0
2008,201,BEJA,ALJUSTREL,21,,,,,9.5,0.2,15.1,24.8,15,6,0,0,0,0,0,0,0,4,0,0,5,12,0
2008,202,BEJA,ALMODÔVAR,21,,,,,0.0,1.5,22.5,24.0,12,8,1,0,0,0,0,0,0,2,1,0,0,18,1
2008,203,BEJA,ALVITO,11,,,,,0.5,0.0,3.0,3.6,10,1,0,0,0,0,0,0,0,1,0,0,1,9,0
2008,204,BEJA,BARRANCOS,7,,,,,2.0,0.0,0.6,2.6,6,1,0,0,0,0,0,0,1,0,0,0,0,6,0
2008,205,BEJA,BEJA,88,,,,,0.0,0.1,271.8,271.9,63,19,1,4,1,0,0,0,0,5,0,3,11,69,0
2008,206,BEJA,CASTRO VERDE,16,,,,,0.0,0.5,30.3,30.8,11,4,0,1,0,0,0,0,0,2,0,0,0,14,0
2008,207,BEJA,CUBA,22,,,,,0.0,0.0,1.3,1.3,22,0,0,0,0,0,0,0,0,1,0,0,2,19,0
2008,208,BEJA,FERREIRA DO ALENTEJO,35,,,,,1.0,0.5,73.3,74.8,19,14,1,1,0,0,0,0,0,3,0,0,9,23,0
2008,209,BEJA,MÉRTOLA,26,,,,,37.5,8.5,1.7,47.7,20,5,0,1,0,0,0,0,0,1,0,2,2,21,0
2008,210,BEJA,MOURA,31,,,,,0.0,1.0,61.0,62.0,23,6,1,1,0,0,0,0,0,1,0,1,0,29,0
2008,211,BEJA,ODEMIRA,58,,,,,18.9,1.5,7.4,27.8,52,5,1,0,0,0,0,0,0,17,0,1,9,31,0
2008,212,BEJA,OURIQUE,24,,,,,0.0,7.1,16.3,23.4,18,5,1,0,0,0,0,0,0,2,0,0,1,21,1
2008,213,BEJA,SERPA,48,,,,,3.5,0.5,88.2,92.2,34,11,2,1,0,0,0,0,0,1,0,0,6,41,0
2008,214,BEJA,VIDIGUEIRA,43,,,,,24.5,0.7,9.1,34.4,35,7,1,0,0,0,0,0,0,0,10,0,2,31,0
2008,301,BRAGA,AMARES,45,,,,,5.2,12.1,0.0,17.3,39,6,0,0,0,0,0,0,0,6,33,1,2,3,0
2008,302,BRAGA,BARCELOS,78,,,,,0.8,17.3,0.2,18.4,73,5,0,0,0,0,0,0,0,34,1,1,28,14,0
2008,303,BRAGA,BRAGA,83,,,,,4.0,35.5,4.2,43.6,69,14,0,0,0,0,0,0,0,1,0,0,68,14,0
2008,304,BRAGA,CABECEIRAS DE BASTO,55,,,,,47.2,145.0,0.0,192.2,34,19,0,1,0,1,0,0,0,0,0,0,20,35,0
2008,305,BRAGA,CELORICO DE BASTO,103,,,,,17.1,23.5,0.5,41.1,87,16,0,0,0,0,0,0,0,0,6,0,12,85,0
2008,306,BRAGA,ESPOSENDE,30,,,,,0.5,7.2,0.5,8.2,28,2,0,0,0,0,0,0,0,14,0,0,8,8,0
2008,307,BRAGA,FAFE,118,,,,,30.1,122.1,0.2,152.4,76,39,3,0,0,0,0,0,0,1,1,0,46,70,0
2008,308,BRAGA,GUIMARÃES,170,,,,,36.7,45.6,3.9,86.3,144,26,0,0,0,0,0,0,0,1,4,1,25,139,0
2008,309,BRAGA,PÓVOA DE LANHOSO,91,,,,,57.9,76.0,0.7,134.6,68,18,3,2,0,0,0,0,0,9,70,9,0,3,0
2008,310,BRAGA,TERRAS DE BOURO,33,,,,,26.3,194.5,0.0,220.7,21,7,3,1,0,1,0,0,0,2,31,0,0,0,1
2008,311,BRAGA,VIEIRA DO MINHO,86,,,,,55.2,300.3,1.2,356.7,50,28,5,2,0,1,0,0,2,18,60,6,0,0,1
2008,312,BRAGA,VILA NOVA DE FAMALICÃO,127,,,,,1.3,33.7,2.3,37.3,112,15,0,0,0,0,0,0,0,45,4,4,51,23,0
2008,313,BRAGA,VILA VERDE,133,,,,,33.7,89.2,3.5,126.4,101,31,0,1,0,0,0,0,0,0,0,15,104,14,0
2008,314,BRAGA,VIZELA,34,,,,,5.2,4.3,0.2,9.7,31,3,0,0,0,0,0,0,0,0,2,0,2,30,0
2008,401,BRAGANÇA,ALFÂNDEGA DA FÉ,33,,,,,22.0,52.0,0.0,74.0,15,16,1,1,0,0,0,0,0,15,3,0,0,15,0
2008,402,BRAGANÇA,BRAGANÇA,133,,,,,48.7,540.6,13.0,602.4,90,28,7,4,4,0,0,0,1,17,9,1,12,93,2
2008,403,BRAGANÇA,CARRAZEDA DE ANSIÃES,84,,,,,27.8,206.2,2.5,236.5,59,22,2,0,0,1,0,0,0,13,8,1,16,46,1
2008,404,BRAGANÇA,FREIXO DE ESPADA À CINTA,33,,,,,3.4,75.1,0.0,78.5,16,15,2,0,0,0,0,0,0,1,3,0,0,29,1
2008,405,BRAGANÇA,MACEDO DE CAVALEIROS,91,,,,,0.9,144.2,5.7,150.9,80,8,1,1,1,0,0,0,0,11,0,0,0,80,0
2008,406,BRAGANÇA,MIRANDA DO DOURO,32,,,,,74.8,64.8,4.5,144.1,21,10,0,0,0,1,0,0,0,10,7,0,1,14,0
2008,407,BRAGANÇA,MIRANDELA,90,,,,,6.6,30.3,2.6,39.5,72,18,0,0,0,0,0,0,1,6,3,2,34,44,0
2008,408,BRAGANÇA,MOGADOURO,94,,,,,53.6,185.9,8.0,247.5,53,33,5,3,0,0,0,0,0,30,11,1,6,46,1
2008,409,BRAGANÇA,TORRE DE MONCORVO,60,,,,,24.3,442.6,5.0,471.8,24,30,2,2,1,1,0,0,1,27,7,0,1,24,2
2008,410,BRAGANÇA,VILA FLOR,37,,,,,2.5,22.0,0.3,24.8,29,8,0,0,0,0,0,0,0,5,2,0,8,22,1
2008,411,BRAGANÇA,VIMIOSO,36,,,,,53.1,199.1,1.1,253.3,13,15,3,5,0,0,0,0,0,13,2,0,3,18,0
2008,412,BRAGANÇA,VINHAIS,75,,,,,34.8,219.0,0.7,254.5,43,26,3,2,1,0,0,0,0,6,3,0,5,61,0
2008,501,CASTELO BRANCO,BELMONTE,26,,,,,3.3,75.8,0.0,79.2,20,5,0,0,1,0,0,0,1,6,0,3,14,2,1
2008,502,CASTELO BRANCO,CASTELO BRANCO,188,,,,,429.0,546.5,192.9,1168.3,166,18,0,1,0,3,0,0,1,19,0,0,149,19,10
2008,503,CASTELO BRANCO,COVILHÃ,96,,,,,11.8,32.2,0.9,44.9,83,13,0,0,0,0,0,0,0,9,1,2,76,8,2
2008,504,CASTELO BRANCO,FUNDÃO,174,,,,,229.5,146.7,6.0,382.1,145,25,0,3,0,1,0,0,0,0,0,4,136,34,8
2008,505,CASTELO BRANCO,IDANHA-A-NOVA,68,,,,,25.7,172.8,58.9,257.5,45,18,2,1,2,0,0,0,0,11,9,1,40,7,2
2008,506,CASTELO BRANCO,OLEIROS,22,,,,,44.5,0.3,0.2,45.1,18,3,0,1,0,0,0,0,0,8,5,0,9,0,1
2008,507,CASTELO BRANCO,PENAMACOR,34,,,,,2.0,19.7,1.5,23.2,27,7,0,0,0,0,0,0,0,8,0,0,21,5,0
2008,508,CASTELO BRANCO,PROENÇA-A-NOVA,48,,,,,7.0,16.1,0.1,23.2,46,1,1,0,0,0,0,0,0,6,0,1,40,1,0
2008,509,CASTELO BRANCO,SERTÃ,50,,,,,1.9,0.8,0.1,2.8,50,0,0,0,0,0,0,0,0,19,0,0,29,2,1
2008,510,CASTELO BRANCO,VILA DE REI,7,,,,,0.0,0.0,0.0,0.1,7,0,0,0,0,0,0,0,0,3,0,0,4,0,1
